date,BTC,ETH,XRP,LTC,DASH,XEM,ETC,XMR,GNT,XLM,REP,DOGE,ZEC,GNO,STRAT,STEEM,FCT,DCR,PIVX,WAVES,LSK,ARDR
1501545600,2858.250011,200.926401,0.163720561,41.98746399,178.6397682,0.165521258,13.74818255,39.82688423,0.232147066,0.016063365,16.29614094,0.001686368,171.8311022,188.6562481,4.971154166,1.27335038,16.06908156,28.89556423,1.920744007,2.74437733,1.900707674,0.107441618
1501632000,2738.979978,225.9674642,0.178006309,43.21496874,185.1249177,0.182196948,14.65340593,44.15241203,0.259107506,0.017995098,17.87644584,0.001780337,189.3911256,192.1090976,5.864320472,1.331281218,19.25286545,29.30708577,2.026708235,2.973272325,2.055768812,0.132374902
1501718400,2690.000011,216.5450009,0.170357701,41.69500017,181.8685874,0.220042001,14.41562936,43.40675478,0.249632001,0.0183727,17.15603997,0.0017754,188.4850728,197.930416,5.549577623,1.253378605,19.68620018,29.01178462,1.963162008,3.551633915,2.098630409,0.148649401
1501804800,2790.9,224.1092979,0.174291705,42.34827933,186.934482,0.229300344,15.32952061,43.48356163,0.289583784,0.018894393,17.48451405,0.001758267,189.1769143,199.4801078,6.00071409,1.27683675,18.81150327,28.7909244,2.030435568,3.827803077,2.0792205,0.145182618
1501891200,2863,220.1647573,0.17278205,42.92258271,186.4183759,0.22603385,14.847518,45.106565,0.29142477,0.0226177,17.28332977,0.00177506,186.3814432,199.8342507,6.63388593,1.29261587,18.74552113,28.644315,2.072812,3.66464,2.08563824,0.14091686
1501977600,3245.000009,252.5138942,0.182920651,45.93313738,191.2772719,0.229064551,15.57603249,48.38677924,0.305679001,0.02385075,18.958945,0.00204435,204.0545568,210.8697383,7.04979497,1.333078454,21.48190006,30.66521764,2.110450656,4.288170162,2.173436106,0.14151445
1502064000,3238,265.516,0.1810042,45.47887568,190.3697912,0.25246686,15.44526,47.9249904,0.3233143,0.02279552,18.92371388,0.00197518,207.8981537,210.4700324,6.80666456,1.39075338,20.47866624,30.76355802,1.946038,5.20417836,2.17405796,0.13641694
1502150400,3405,269.676,0.17913705,46.0356,196.8245268,0.28571355,15.2544,50.39403405,0.30825465,0.02223465,18.8703738,0.00194085,209.587965,207.7031273,7.67449545,1.32839265,21.12962535,30.6839532,1.9988712,5.61916935,2.1537987,0.15005835
1502236800,3410,295.8399719,0.1941313,48.830859,203.918,0.2753916,15.8942487,52.0360885,0.3036946,0.0236995,21.3125,0.0019778,245.5203069,208.3610254,7.80549,1.3742641,20.7669,31.3138595,1.9778,5.3367523,2.379157,0.13981
1502323200,3330,294.4091295,0.1831167,47.3862663,197.469,0.2793537,15.2415099,50.9653503,0.3012318,0.0230103,22.7106,0.0019314,240.6649275,216.5065767,7.4888037,1.3054266,20.646,29.3640732,1.9647,5.2283331,2.26107,0.1408257
1502409600,3420,297.1589094,0.1808838,46.73088,200.07,0.2950434,15.1949574,49.452516,0.2822184,0.0219222,22.5820548,0.0019152,232.8335316,218.835711,7.9959258,1.2306186,19.5936246,28.384803,2.1546,5.6323638,2.1819258,0.1375182
1502496000,3625.3,306.33785,0.177132158,46.693864,205.518257,0.292235433,14.95439875,50.53055524,0.336174069,0.021208005,22.27717848,0.00181265,235.0181569,205.1997744,7.551463647,1.13073107,19.09702906,26.54890572,2.07330907,5.528981283,2.201825955,0.139791568
1502582400,3869.5,309.1723535,0.17219275,46.05130645,204.3924073,0.27837183,14.60024262,49.14265,0.30956,0.0201214,22.75366607,0.00185736,222.1599905,201.7121207,6.794648525,1.470371305,19.84291209,26.273905,2.04425685,5.027912215,2.391312305,0.13759942
1502668800,4031.5,293.9367053,0.1644852,44.67756678,196.1308624,0.2564034,14.13185884,47.289495,0.275714285,0.018101435,20.4445428,0.00177386,214.1910552,183.8387383,6.44145007,1.314269,17.072314,25.55063913,1.892587675,4.75620244,2.239780455,0.13763541
1502755200,4320,299.7985392,0.1679616,45.6646896,198.7634592,0.2565648,13.9692384,50.10336,0.2646864,0.0175824,20.1222144,0.001728,210.384,177.2017776,6.048,1.2142656,17.1971424,23.3713296,1.7572896,4.7094912,2.27664,0.132624
1502841600,4164,287.320164,0.158232,42.9512436,203.6196,0.25058952,13.57122552,49.05192,0.26728716,0.01736388,20.99851068,0.00170724,213.32172,176.97,6.12108,1.18482456,18.01479648,30.12645672,1.92476736,4.759452,2.1869328,0.12920892
1502928000,4364.1,298.9801269,0.15928965,43.6366359,230.724861,0.254776158,14.0174892,48.77217786,0.267432048,0.0174564,21.3186285,0.001701999,215.6896637,183.0355473,6.002601345,1.178307,19.31445922,26.02906348,1.891444581,4.7830536,2.219493978,0.128217258
1503014400,4254,297.9495219,0.15620688,43.43334,232.2685702,0.242478,13.77968442,47.34370188,0.2477955,0.01718616,20.2239414,0.0017016,205.0119585,175.1473896,6.087474,1.16670204,19.70873946,23.97733068,1.68215922,4.52212962,2.08343904,0.11957994
1503100800,4070,290.191,0.156288,46.3840806,221.5833356,0.2415138,13.4421111,46.398,0.23199,0.0166463,18.9659558,0.001628,196.8609753,151.4273211,5.547003,1.0583221,21.5763317,23.7442579,1.6755783,4.2612493,2.0314998,0.1126983
1503187200,4154,292.4416415,0.15232718,44.94661232,284.5660729,0.2565095,13.5011231,56.07908308,0.25189856,0.01644984,19.64842,0.00162006,232.6236261,164.5779076,5.60773384,1.20357996,20.79542248,27.03032724,1.88167892,4.45666044,3.04081108,0.12694624
1503273600,4072.8827,299.5604819,0.158475866,45.85947807,292.8402254,0.270317225,13.83489014,54.94506115,0.272312937,0.017757769,20.66222268,0.001669882,242.0065357,169.7354315,5.725862144,1.588424253,22.5344454,26.27009342,1.995712523,4.863021944,3.644008152,0.138315096
1503360000,3985,320.7524508,0.19925,48.01913045,279.3227968,0.2530475,14.54600715,77.3494876,0.28074325,0.01996485,22.0085174,0.00171355,236.7892978,174.893162,5.4196,1.25674945,23.91,27.3542355,1.87295,4.3440485,2.72574,0.1327005
1503446400,4057,312.279461,0.24114808,45.92524,290.8604484,0.25226426,14.40247171,89.98421943,0.28321917,0.02158324,21.09104476,0.00166337,225.9749,165.1538165,5.63923,1.26018534,23.68074957,25.76474933,1.91141498,4.46257829,2.90870672,0.13095996
1503532800,4132,316.1296098,0.2450276,54.78982416,292.71088,0.2501926,15.24720396,90.0776,0.28068676,0.02012284,22.151652,0.00173544,227.5153576,159.0811736,5.91272672,1.29831572,23.90647108,26.22472968,2.057736,4.6170968,3.05768,0.13813276
1503619200,4307.36,324.1286677,0.21597103,49.62479304,312.2836,0.267099394,15.10703143,86.0140595,0.314049618,0.018866237,22.86346688,0.001809091,227.0925908,155.0929148,5.995888194,1.343724026,26.7748082,31.03995607,2.14506528,5.041807954,3.700883712,0.13830933
1503705600,4365,330.0813437,0.21733335,51.2702424,318.3369183,0.27390375,15.1903746,108.5936049,0.2900106,0.02055915,25.5775032,0.001746,238.6782,159.6848387,6.0303348,1.4805207,28.50345,34.75260225,2.45313,5.31058995,4.3407306,0.13221585
1503792000,4331.88,331.2588636,0.209446398,51.3760968,396.36702,0.270785819,15.30591824,137.3282201,0.295477535,0.021226212,29.43516792,0.001776071,300.199284,176.740704,6.269616562,1.6027956,31.57680607,38.19791138,3.15794052,5.317512656,5.748188166,0.140829419
1503878400,4343,348.9089329,0.20181921,60.58485,365.6785588,0.273609,16.0691,130.50715,0.31378175,0.01980408,28.01235,0.0017372,273.4791009,210.6888755,6.87258035,1.54497882,28.91191559,40.7703468,2.95219768,5.2063884,6.8528197,0.14153837
1503964800,4384,348.3526838,0.2255568,62.23079232,356.4192,0.27978688,15.84228544,149.056,0.30736224,0.02042944,26.40294688,0.00184128,276.192,196.8415562,7.2086112,1.565088,30.98839168,39.76288,3.09072,5.22414976,6.3568,0.14896832
1504051200,4599,374.3586,0.22070601,63.74926845,362.8611,0.28440216,15.91254,133.371,0.32574717,0.02000565,25.1436528,0.00188559,270.5244935,181.200646,6.92572608,1.49320332,29.66332005,35.32041198,2.9415204,5.46329007,6.08659254,0.13902777
1504137600,4575,383.385,0.23172375,65.74275,372.3409043,0.295545,15.98811525,132.9635453,0.33118425,0.0211365,25.459143,0.00205875,273.5850458,178.8959963,7.2743415,1.500966,30.3253875,38.2478235,2.81357925,5.4395835,5.99325,0.1413675
1504224000,4710.01,387.3979928,0.259474451,72.35074621,381.0215813,0.337283816,16.80531568,140.7832822,0.33445781,0.022419648,26.3289559,0.002119505,287.6989503,175.2124191,7.219503328,1.542528275,29.4355843,37.75054175,3.2969599,5.934329999,7.19218527,0.142854603
1504310400,4890,388.2672714,0.2523729,87.1887,396.09,0.3334002,22.3962,142.5437445,0.3783882,0.0240588,28.6554,0.0025428,307.0258872,186.8416677,7.1883,1.576536,32.6659824,40.6404477,3.9844209,5.6729379,7.3392054,0.149145
1504396800,4520,344.8511852,0.2238304,78.1507548,347.6170636,0.2907264,19.90043,123.440748,0.3287396,0.020566,24.2363756,0.0022148,250.8936288,169.234224,6.1924,1.3305976,26.7897688,35.53172,3.3302004,5.1344488,6.61276,0.1391256
1504483200,4596,350.72076,0.22947828,78.63756,355.500646,0.31023,19.24216512,126.39,0.35844204,0.02132544,25.03036752,0.00220608,263.5804162,171.3814849,6.57228,1.38380964,27.44556552,36.35436,3.6069408,5.13837396,7.1865354,0.143625
1504569600,4170.945,293.7804694,0.200914421,65.83836683,311.1087855,0.270193817,16.38338854,105.3773822,0.296137095,0.017392841,21.4302737,0.001835216,217.6816196,139.820754,5.609921025,1.127573271,23.56875891,31.13568733,3.041453094,4.52735225,5.856298746,0.12208356
1504656000,4395,316.44,0.21654165,73.37122875,326.9880879,0.2893668,17.07514635,119.5408795,0.346326,0.01867875,22.64712735,0.00197775,229.5069,143.5633342,5.9861658,1.3208733,25.27125,33.8964375,3.5952858,4.93888125,6.15743895,0.1341354
1504742400,4585.1,335.522854,0.23063053,80.73343208,348.00909,0.301562027,19.32472927,121.96366,0.45759298,0.020403695,23.61000958,0.002063295,248.5971526,159.9128362,6.168380881,1.5451787,26.26299429,34.479952,4.03534651,5.081987287,7.06701463,0.1513083
1504828800,4630,334.34619,0.2277497,80.0990463,345.4135105,0.2955792,18.5523637,122.695,0.403273,0.0203257,23.7066186,0.0019446,250.5333744,154.2348378,6.17642,1.5648474,28.0764589,33.8457167,4.1260245,4.9509053,7.5006463,0.1607999
1504915200,4280.1,302.817075,0.21058092,72.1410855,329.7816622,0.27521043,16.69239,116.6756116,0.356660733,0.018147624,22.08604362,0.001754841,221.28117,139.5773995,5.654568513,1.3525116,26.11066445,31.45847819,3.714998397,4.4555841,7.0407645,0.148819077
1505001600,4320.29,304.2691681,0.211910224,70.89436039,324.7399982,0.274684038,16.20540779,115.9997865,0.338149098,0.017929203,22.05339554,0.001728116,219.0819059,140.3458735,5.736049033,1.396965771,25.0740127,30.70922616,3.710610675,4.394901408,7.117764181,0.140452628
1505088000,4220,296.92764,0.2155154,66.9714,321.154449,0.258264,15.14136,111.83,0.32072,0.0167112,21.4613164,0.0015192,216.2051168,130.234264,5.8066356,1.31453,23.4700364,28.4733528,3.465464,4.372764,6.7758008,0.1361372
1505174400,4194.821495,296.1543975,0.213893948,67.86298318,316.3316567,0.254415924,15.23756324,112.4212161,0.296741673,0.017114872,20.75073323,0.001468188,211.9601353,126.6523997,5.578693106,1.200725705,23.02772429,29.00966558,3.227495658,4.273474398,6.795568874,0.138974436
1505260800,4130,292.9822,0.207326,65.2550325,323.6939951,0.250691,14.9523759,111.107325,0.2879436,0.0162309,21.063,0.0014868,207.8574897,125.727112,5.4847226,1.205547,21.889,27.3115248,3.1055948,4.3529787,7.0484645,0.130095
1505347200,3860,275.604,0.1965898,61.6801752,297.2227406,0.2338002,14.1276,110.1735868,0.2702,0.015247,20.5845308,0.001351,198.5942208,115.8,4.98133,1.2426884,20.3956996,26.2527864,3.13432,3.9210266,6.4382098,0.1191968
1505433600,3213.5,221.7957379,0.16999415,44.71048596,237.1368262,0.16832313,10.17888979,85.55050397,0.2050213,0.01118298,15.71211904,0.00089978,160.8388885,89.3353,3.766222,0.943194385,15.20380761,23.65492699,2.644871175,3.04022808,4.381575115,0.1073309
1505520000,3700.598,259.004484,0.184992894,51.8046714,286.2708601,0.217780192,11.43081417,100.6827989,0.24734797,0.012174967,18.27022239,0.000925149,187.3495828,113.1812726,4.605505229,1.129829575,18.23277233,29.38300716,3.302487667,3.771057386,5.710022714,0.12519123
1505606400,3670,251.4319202,0.1817751,51.63323,299.1049633,0.21286,11.1129068,95.233564,0.2416695,0.0118908,17.5550413,0.0009175,177.0775,110.220009,4.3306,1.1272038,17.971623,30.0087092,3.1194633,3.7104801,5.5279008,0.1136232
1505692800,3664.5,256.3416325,0.18065985,50.50043786,311.4825366,0.20953611,10.99778747,94.07079318,0.24508176,0.01128666,17.47248258,0.00087948,176.6296695,107.2391006,4.429977405,1.0934868,17.42037339,29.26546655,3.2269587,3.59135658,5.463806145,0.1135995
1505779200,4086,297.6447109,0.194085,56.0039418,337.5921845,0.249246,12.14538984,101.5824955,0.2833641,0.0136881,18.83985138,0.00098064,196.20972,119.6311747,5.366961,1.21815918,19.88701146,30.95823276,3.659013,4.33557288,6.6695778,0.13005738
1505865600,3893.461,282.0812105,0.184355378,52.5617235,324.2200221,0.236527756,11.5451631,97.81931416,0.259499176,0.011758252,18.1284995,0.000856561,188.0230186,110.2060489,4.821272756,1.078800174,18.54393179,32.25732439,3.268171163,4.112740724,6.131383448,0.117971868
1505952000,3879.99,283.6657973,0.180885134,51.5650671,342.215118,0.230665406,11.251971,95.61847356,0.270241304,0.012144369,18.4687524,0.000853598,188.7615135,106.5880201,4.728621413,1.123839104,17.62155658,36.0063072,3.170223429,4.0351896,5.98302218,0.12027969
1506038400,3580.153,255.9809395,0.169949863,46.07284576,329.7316259,0.208364905,10.0244284,85.20764141,0.240872694,0.01052565,16.73205986,0.000716031,175.0633955,93.08415702,3.991476779,0.98840864,14.58117554,31.55604137,2.89476851,3.624725905,5.295690715,0.118574667
1506124800,3600,262.152,0.17208,47.484,340.430148,0.20916,10.137096,87.3018,0.240732,0.010656,16.730676,0.000756,195.121836,90.122976,3.9276,1.00152,15.634584,30.9564,2.840868,3.764088,5.74884,0.123084
1506211200,3773.001,285.0596581,0.178161107,49.31063289,351.2663931,0.221663809,10.61699843,92.09891668,0.254903948,0.011884953,17.8841002,0.00094325,203.7828024,95.71269704,4.183729889,1.067042413,17.11810554,36.78675975,2.969351787,3.953501368,5.949569817,0.121792472
1506297600,3656.899,282.9340928,0.1752386,47.47543528,329.12091,0.214038298,10.42216215,89.16543694,0.2476452,0.011446094,17.77252914,0.000914225,205.6380723,90.47840995,3.972087125,1.011278849,16.45023103,33.68000322,2.808498432,4.0225889,5.645557245,0.117752148
1506384000,3931.12,295.6198309,0.185155752,52.43599103,347.90412,0.231975391,11.0380346,94.34688,0.257763538,0.01210785,18.87857482,0.001179336,231.806353,93.00196523,4.225993311,1.09678248,17.36418946,35.10486229,2.966855575,4.206416334,6.121029018,0.140969963
1506470400,3879.3,288.6160407,0.189077082,52.14655922,339.544267,0.229111458,11.521521,93.37478979,0.259098447,0.012374967,18.814605,0.00116379,231.3936502,93.08446298,4.377479706,1.078872123,17.7294872,33.32322579,2.974065345,4.80140961,6.097328568,0.136978083
1506556800,4204,308.5950824,0.20910696,56.7001888,351.3399671,0.24324344,12.98649232,102.3981733,0.27666524,0.0142936,20.8098,0.00113508,285.49364,122.8624465,4.75068816,1.19994772,19.729372,36.52788336,3.224468,5.15910676,6.3160896,0.19006284
1506643200,4196.99,303.022678,0.202504768,54.9446008,342.7513434,0.237339784,13.2624884,98.4613854,0.27272041,0.013892037,22.3972791,0.001091217,313.0582687,126.2655208,4.78041358,1.43125753,19.25788862,34.65660296,3.170909885,4.75107662,5.98071075,0.179211473
1506729600,4182,293.9946,0.19839408,53.11135818,330.800382,0.2379558,12.71328,94.8663699,0.26308962,0.0131733,20.7918585,0.00108732,291.301392,131.733,4.481013,1.65531924,18.35115966,34.29248364,3.05357094,4.968216,5.70981006,0.17903142
1506816000,4367.5,304.4723137,0.20081765,55.685625,328.4760937,0.2363691,13.19849765,96.52175,0.2667669,0.0138013,21.18241868,0.00113555,278.2971,144.2602283,4.45930485,1.468222475,18.71740167,34.94004368,3.224962,5.0252455,5.85253735,0.224707875
1506902400,4413,304.54113,0.20895555,54.92984664,316.7436928,0.24752517,12.9353856,93.5556,0.25842528,0.01381269,20.69798499,0.00105912,264.8772625,134.3467683,4.15214757,1.37928315,17.96995665,33.18606891,3.018492,4.94256,5.51625,0.21195639
1506988800,4397.91204,298.3278334,0.202699766,53.21539538,306.7543648,0.230450591,12.39973708,91.31147282,0.25397942,0.01301782,19.21104733,0.001099478,257.2778104,122.3047024,3.892767863,1.293206035,17.10638255,34.08386229,2.789903461,4.890478189,5.417348051,0.199797144
1507075200,4308,292.0780058,0.2029068,52.05240084,294.6672431,0.221862,12.2709072,92.92127676,0.2459868,0.01240704,19.52756088,0.00103392,252.4727094,111.9890879,3.78513804,1.22373048,16.6700214,31.5561,3.48948,4.7388,5.7373944,0.18580404
1507161600,4209,291.8057189,0.2129754,51.01627884,302.4482175,0.21819456,11.79921597,90.14697303,0.24618441,0.0117852,18.81423,0.00101016,235.8622584,115.0175752,3.6226863,1.17603669,16.91298261,30.88332705,3.28015788,4.8630786,5.52254472,0.1696227
1507248000,4336.753725,296.091904,0.239258703,51.69419114,307.4957882,0.211330009,11.95482542,91.85521942,0.232016324,0.014744963,18.97767767,0.000954086,256.9015713,122.9659197,3.559867663,1.168885232,18.33644526,30.44405452,3.441517654,4.947585487,5.407975263,0.195500858
1507334400,4373.327663,309.9814647,0.234760229,52.08633246,306.1328926,0.211100526,12.33278401,91.04393528,0.2315677,0.018455443,19.83483401,0.001049599,258.0263758,124.9200375,3.67363897,1.196629915,17.70366771,30.60012992,3.664804848,4.968100225,5.335416015,0.194569348
1507420800,4430.0001,311.5438769,0.239707305,52.42497558,310.986007,0.209317505,12.34583438,91.26517866,0.219373605,0.0207324,19.98373045,0.0010632,253.39605,121.3828444,3.874743887,1.213244127,18.38450042,29.77026517,3.55418908,4.970371512,5.140705016,0.203159805
1507507200,4628.99,310.14233,0.2823221,53.41081419,300.8843963,0.194741609,12.14267399,89.95224641,0.195621117,0.01874741,19.09097314,0.001018378,243.3042971,112.5526883,3.532660008,1.104338144,16.63696038,27.25928889,3.271122073,4.423925743,4.721245771,0.173633415
1507593600,4775.3,296.8517014,0.249700437,50.03205968,282.7335748,0.19339965,11.412967,85.79824488,0.193304144,0.017573104,17.90374577,0.001002813,229.2143522,104.4374824,3.356749382,1.062695262,15.50616315,26.48314526,3.372173601,4.097111894,4.716325045,0.185424899
1507680000,4777.6608,300.0373371,0.259092545,50.7387577,291.437261,0.211315937,11.41927818,87.00120317,0.223164536,0.018919537,18.80826505,0.001003309,236.4434231,106.5418358,3.4094343,1.031496967,16.08753055,28.01601182,3.243553917,4.127898931,4.929733743,0.20338502
1507766400,4835.8,304.17182,0.2635511,50.76777586,297.8562168,0.214516088,11.46118451,87.77605654,0.233762572,0.019536632,18.62682459,0.001015518,235.4388537,112.954568,3.530134,1.0904729,16.81823539,27.854208,3.6461932,4.18659385,5.39360953,0.206150154
1507852800,5449,302.9644,0.24509602,59.939,291.5222629,0.20717098,11.76978551,87.2161491,0.21354631,0.01776374,18.24701181,0.0010898,226.8325522,100.3044836,3.13388337,1.03531,16.37222887,29.01597949,3.520054,3.64696121,4.95859,0.21943123
1507939200,5637,336.3836909,0.2598657,59.23556895,310.0074351,0.21071106,12.05974143,95.15222178,0.21110565,0.01792566,18.19465764,0.00101466,238.0900254,97.86553536,3.12763308,1.02294639,17.00429235,27.6213,3.64403865,3.94618185,4.785813,0.22519815
1508025600,5820,338.142,0.253752,63.7074078,315.9440544,0.2099274,12.1287054,99.4842864,0.2073666,0.0172854,18.9727344,0.0011058,239.784,93.7020582,2.8227582,1.0558644,16.393776,28.1104254,3.9635364,3.9649332,4.7502258,0.25026
1508112000,5693.3,337.04336,0.263884455,65.50819153,309.290629,0.207520785,11.92808976,95.0553368,0.205129599,0.018901756,18.78777613,0.001081727,231.0711774,83.55276428,3.017449,1.07318705,17.0065703,27.69249587,4.030913333,3.78775249,4.9816375,0.261607135
1508198400,5755.005755,332.3406478,0.258457308,64.45612201,302.4140424,0.223869724,11.85801671,95.9029122,0.20994261,0.037004687,18.9973891,0.001151001,233.0911422,91.00781941,2.956979507,1.036476536,16.57326557,27.31601972,4.042661343,4.005886856,4.962138612,0.24999745
1508284800,5581.888568,315.8567465,0.227685235,59.00469276,297.1419021,0.216354001,11.78839047,90.42665062,0.220093866,0.045436573,18.67711079,0.001060559,229.4776349,83.3934152,3.044138749,1.038007998,15.76001582,28.78367823,3.829510471,3.86311344,5.107428039,0.245491459
1508371200,5562.39,314.08647,0.216098852,60.47002104,295.9481281,0.219436286,11.51715099,89.55764956,0.21793444,0.035043057,18.14212435,0.001056854,228.3361095,80.65476625,3.214560805,1.057076596,16.6785483,27.25576662,3.738426695,4.051366757,5.147825073,0.228725477
1508457600,5706,306.9759528,0.21391794,59.40168534,294.4936213,0.22059396,11.31311502,88.1577,0.25671294,0.0310977,18.1624833,0.00102708,230.2371,76.4604,3.08911428,1.06964676,15.86268,27.1035,3.4983486,3.88070766,4.998456,0.22230576
1508544000,6000,302.94,0.2076,60.0372,286.785,0.21342,11.09802,90.3735,0.2217,0.02682,17.2887,0.00102,220.80006,74.2338,2.97852,1.00344,15.234,24.66,3.1896,3.59658,4.91016,0.22128
1508630400,6001,297.997838,0.20931488,57.91841146,275.6364918,0.21273545,10.83174499,87.8912461,0.20199366,0.03696616,16.8028,0.00102017,212.0704792,70.9348205,2.98291707,0.9685614,15.39064468,24.87786562,3.29802958,3.56453399,4.70784451,0.20181363
1508716800,5987.9,294.8440164,0.201552714,56.28410436,274.2457601,0.212091418,10.68037771,86.525155,0.201073682,0.031196959,16.945757,0.001077822,213.5254003,74.85851028,3.15203056,0.963992021,15.32291634,26.08323252,3.415138886,3.63944562,4.736369021,0.205025696
1508803200,5998,279.8468866,0.1916361,54.25059044,280.439489,0.1961346,9.89064202,84.96862768,0.1940353,0.03442852,16.20941506,0.00095968,204.3483812,69.58711656,3.3996664,0.938687,15.41713924,23.99188004,3.196934,3.42581768,4.55848,0.20219258
1508889600,5496,296.2891951,0.203352,55.46546712,290.4744271,0.21082656,10.38744,87.90368352,0.19835064,0.03638352,17.89079904,0.0010992,214.3513646,76.66716648,4.0008132,0.99054408,15.9384,27.53490504,3.4168632,3.7477224,5.52573336,0.21450888
1508976000,5705,293.9279896,0.2001314,55.96610705,285.249943,0.2029839,10.38315705,86.9481935,0.20053075,0.03531395,17.9127872,0.0010269,214.0977535,73.65149295,4.91548505,1.00527805,15.2919102,34.00573645,3.4234564,3.65296855,5.11253575,0.2016147
1509062400,5883,295.26777,0.20090445,55.28572782,284.7364352,0.19713933,10.32813597,88.23317517,0.19384485,0.03453321,17.5925232,0.00105894,232.7012414,71.75459802,4.41225,0.97446012,15.23179296,30.23862,3.29006775,3.6033375,5.14356573,0.19308006
1509148800,5746,295.11456,0.19944366,54.69651876,279.261346,0.19662812,10.25523096,85.8644891,0.2054195,0.03413124,17.6451041,0.00097682,243.0236224,70.87110654,4.42367302,0.99457514,15.80201714,29.91287156,3.29693988,3.5062092,4.94535236,0.19812208
1509235200,5731,292.7338636,0.1977195,54.00905862,274.2835395,0.19697447,10.34451231,86.31665416,0.19812067,0.03083278,17.04290511,0.00103158,230.2665367,69.91825731,4.258133,0.94882436,14.87842103,30.97439301,3.14087455,3.4386,4.68996385,0.19221774
1509321600,6143,302.5796694,0.20216613,56.82275,282.674568,0.19792746,10.82384314,88.21348,0.18754579,0.0301007,17.70854896,0.00116717,232.8009024,72.58992667,4.0549943,0.96924254,14.6614981,29.17931143,3.31881718,3.54967112,4.84916134,0.1996475
1509408000,6137.11,306.8555,0.202217775,56.13982744,285.5290428,0.199456075,10.74601824,88.95520009,0.191048234,0.031728859,17.23067278,0.00110468,239.337532,74.87280337,3.793715918,0.963464899,15.25796014,30.55912553,3.26494252,3.434388127,4.909688,0.198658251
